Player,Nation,Born,Min,MP,Gls,Ast,npxG,xAG,KP,PrgP,PrgC,Tkl,Int,Succ,Age,Squad,Comp,Pos,position_group,npxG_per90,xAG_per90,KP_per90,PrgP_per90,PrgC_per90,Tkl_per90,Int_per90,Succ_per90,npxG_per90_pct,npxG_per90_pct_global,npxG_per90_pct_pos,xAG_per90_pct,xAG_per90_pct_global,xAG_per90_pct_pos,KP_per90_pct,KP_per90_pct_global,KP_per90_pct_pos,PrgP_per90_pct,PrgP_per90_pct_global,PrgP_per90_pct_pos,PrgC_per90_pct,PrgC_per90_pct_global,PrgC_per90_pct_pos,Tkl_per90_pct,Tkl_per90_pct_global,Tkl_per90_pct_pos,Int_per90_pct,Int_per90_pct_global,Int_per90_pct_pos,Succ_per90_pct,Succ_per90_pct_global,Succ_per90_pct_pos,player_id,player_name,minutes_played,npxG_per90_scaled,xAG_per90_scaled,KP_per90_scaled,PrgP_per90_scaled,PrgC_per90_scaled,Tkl_per90_scaled,Int_per90_scaled,Succ_per90_scaled,cluster_id,cluster_name,gmm_probabilities_json,pca_x,pca_y
Ado Onaiwu,jp JPN,1995.0,957,31,4,1,4.0,1.1,10,33,17,11,3,11,28.0,Auxerre,fr Ligue 1,"MF,FW",Midfielder,0.376,0.103,0.94,3.103,1.599,1.034,0.282,1.034,93.3,93.3,97.8,60.8,60.8,53.7,56.2,56.2,44.8,43.7,43.7,21.2,56.7,56.7,58.0,20.6,20.6,10.4,15.0,15.0,7.6,75.7,75.7,72.5,ado_onaiwu_jp_jpn_1995_0,Ado Onaiwu,957,1.779892461661603,0.0490714264261731,0.0084656665600603,-0.3023253621546277,-0.0842335606949321,-0.8181131997991895,-1.0775256503815525,0.455466421747392,0,Deep-Lying Playmaker,"{""Box-to-Box / Pressing Engine"": 0.2745, ""Deep-Lying Playmaker"": 0.7255}",1.234,-1.645
Adri Embarba,es ESP,1992.0,1607,35,1,1,2.1,2.7,20,45,47,41,13,20,32.0,Rayo Vallecano,es La Liga,"FW,MF",Forward,0.118,0.151,1.12,2.52,2.632,2.296,0.728,1.12,63.2,63.2,7.6,76.9,76.9,58.4,65.6,65.6,47.0,28.3,28.3,61.2,81.6,81.6,59.9,81.0,81.0,96.0,47.6,47.6,95.8,78.9,78.9,57.2,adri_embarba_es_esp_1992_0,Adri Embarba,1607,-0.0964109930154707,0.6294737374009148,0.2872396366535883,-0.6432041054372344,0.7108513963432997,0.8265850311847012,-0.1567910764223766,0.5888915140142948,1,Dynamic Winger / Dribbler,"{""Clinical Finisher / Poacher"": 0.4725, ""Dynamic Winger / Dribbler"": 0.5275}",0.796,0.444
Adrian Beck,de GER,1997.0,1598,32,4,1,3.3,1.2,21,69,37,36,9,40,27.0,Heidenheim,de Bundesliga,"MF,FW",Midfielder,0.186,0.068,1.183,3.886,2.084,2.028,0.507,2.253,74.8,74.8,81.9,44.3,44.3,35.1,68.9,68.9,59.9,61.8,61.8,39.5,69.1,69.1,70.6,70.9,70.9,56.8,31.3,31.3,24.2,97.3,97.3,97.9,adrian_beck_de_ger_1997_0,Adrian Beck,1598,0.3981185996901146,-0.3741385919929092,0.384810526186323,0.1554929157017716,0.2890638295892329,0.4773147253973142,-0.6130295088102193,2.3466895319026757,0,Deep-Lying Playmaker,"{""Box-to-Box / Pressing Engine"": 0.4063, ""Deep-Lying Playmaker"": 0.5937}",1.327,0.35
Adrian Bernabe,es ESP,2001.0,1453,21,1,1,1.3,1.1,22,115,37,29,7,15,23.0,Parma,it Serie A,MF,Midfielder,0.081,0.068,1.363,7.123,2.292,1.796,0.434,0.929,51.6,51.6,46.9,44.3,44.3,35.1,76.6,76.6,69.3,96.5,96.5,92.7,74.5,74.5,76.9,60.9,60.9,46.6,26.3,26.3,18.2,70.9,70.9,65.7,adrian_bernabe_es_esp_2001_0,Adrian Bernabe,1453,-0.3654932713993921,-0.3741385919929092,0.6635844962798507,2.048159282778611,0.449158380473988,0.1749613263574863,-0.7637327014089185,0.2925636928168714,0,Deep-Lying Playmaker,"{""Box-to-Box / Pressing Engine"": 0.5069, ""Deep-Lying Playmaker"": 0.4931}",0.664,1.27
Adrien Rabiot,fr FRA,1995.0,2485,29,9,4,7.3,3.8,28,168,79,49,21,26,29.0,Marseille,fr Ligue 1,MF,Midfielder,0.264,0.138,1.014,6.085,2.861,1.775,0.761,0.942,84.8,84.8,91.3,72.6,72.6,68.5,61.1,61.1,50.6,91.0,91.0,82.8,84.2,84.2,87.7,59.6,59.6,44.8,50.5,50.5,46.8,71.7,71.7,67.0,adrien_rabiot_fr_fra_1995_0,Adrien Rabiot,2485,0.9653731324994624,0.4722814448452558,0.1230727431540663,1.441243098340625,0.887109339384689,0.1475931307547431,-0.088664975658581,0.3127326021130309,0,Deep-Lying Playmaker,"{""Box-to-Box / Pressing Engine"": 0.3875, ""Deep-Lying Playmaker"": 0.6125}",1.171,0.748
Adrien Tameze,cm CMR,1994.0,649,20,0,0,0.4,0.8,6,23,16,5,10,4,30.0,Torino,it Serie A,"MF,DF",Midfielder,0.055,0.111,0.832,3.19,2.219,0.693,1.387,0.555,38.1,38.1,30.5,64.1,64.1,58.0,50.3,50.3,37.6,45.3,45.3,23.1,72.7,72.7,74.3,9.5,9.5,2.3,87.6,87.6,87.6,48.6,48.6,36.8,adrien_tameze_cm_cmr_1994_0,Adrien Tameze,649,-0.5545781156691748,0.1458051449219635,-0.1587987154960563,-0.2514566646150279,0.3929713505961652,-1.2625205664913504,1.2036665115576612,-0.2876803130880309,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5334, ""Deep-Lying Playmaker"": 0.4666}",-0.335,-0.102
Adrien Thomasson,fr FRA,1993.0,2615,33,3,7,5.9,6.0,56,149,30,90,19,26,30.0,Lens,fr Ligue 1,MF,Midfielder,0.203,0.207,1.927,5.128,1.033,3.098,0.654,0.895,77.2,77.2,85.7,89.2,89.2,87.2,91.6,91.6,87.9,83.0,83.0,69.5,36.7,36.7,31.0,95.8,95.8,93.2,42.3,42.3,37.7,69.6,69.6,64.0,adrien_thomasson_fr_fra_1993_0,Adrien Thomasson,2615,0.521750997866511,1.3066097668714467,1.5370762692395712,0.8816874254050259,-0.5198754635832566,1.8717894537275543,-0.3095586963169483,0.2398142377346074,0,Deep-Lying Playmaker,"{""Box-to-Box / Pressing Engine"": 0.4899, ""Deep-Lying Playmaker"": 0.5101}",1.154,1.656
Adrien Truffert,fr FRA,2001.0,2752,33,2,2,2.3,3.2,39,104,69,61,27,16,22.0,Rennes,fr Ligue 1,"DF,MF",Defender,0.075,0.105,1.275,3.401,2.257,1.995,0.883,0.523,48.9,48.9,82.5,61.7,61.7,81.8,72.4,72.4,88.8,51.2,51.2,52.8,73.6,73.6,84.6,69.3,69.3,66.6,59.1,59.1,37.0,46.2,46.2,70.5,adrien_truffert_fr_fra_2001_0,Adrien Truffert,2752,-0.4091282354616497,0.0732548560501207,0.5272949997896814,-0.1280854556396764,0.422219393546265,0.4343075608787181,0.163195154437875,-0.3373268590478087,0,Ball-Playing Defender,"{""Stopper / Defensive Destroyer"": 0.0091, ""Attacking Fullback / Playmaker"": 0.5248, ""Ball-Playing Defender"": 0.4661}",0.044,0.542
Adrià Altimira,es ESP,2001.0,1630,22,0,0,0.3,0.5,11,42,23,41,15,10,23.0,Leganés,es La Liga,"DF,FW",Defender,0.017,0.028,0.607,2.319,1.27,2.264,0.828,0.552,10.6,10.6,21.3,21.8,21.8,42.1,36.7,36.7,65.0,23.3,23.3,18.1,45.6,45.6,56.8,79.3,79.3,78.3,54.9,54.9,31.0,48.4,48.4,73.0,adri__altimira_es_esp_2001_0,Adrià Altimira,1630,-0.8309328880634725,-0.8578071844718607,-0.5072661781129659,-0.7607283376838962,-0.3374600378155306,0.7848811140757594,0.0496516531648824,-0.2923346767717601,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.2436, ""Attacking Fullback / Playmaker"": 0.3473, ""Ball-Playing Defender"": 0.4091}",-1.341,-0.023
Adrià Pedrosa,es ESP,1998.0,2298,31,1,1,0.9,1.6,20,79,41,56,24,17,26.0,Sevilla,es La Liga,DF,Defender,0.035,0.063,0.783,3.094,1.606,2.193,0.94,0.666,24.0,24.0,44.1,41.2,41.2,65.4,47.1,47.1,73.3,43.4,43.4,42.9,56.9,56.9,67.4,76.9,76.9,75.2,63.0,63.0,42.6,56.0,56.0,79.0,adri__pedrosa_es_esp_1998_0,Adrià Pedrosa,2298,-0.7000279958766998,-0.4345971660527781,-0.2346871851326276,-0.3075876412104486,-0.0788457633093874,0.6923505479902952,0.2808675103026127,-0.1154688567900519,0,Ball-Playing Defender,"{""Stopper / Defensive Destroyer"": 0.1961, ""Attacking Fullback / Playmaker"": 0.3739, ""Ball-Playing Defender"": 0.43}",-0.84,0.417
Aihen Muñoz,es ESP,1997.0,1098,21,0,0,0.2,0.3,3,38,26,24,14,7,26.0,Real Sociedad,es La Liga,DF,Defender,0.016,0.025,0.246,3.115,2.131,1.967,1.148,0.574,10.0,10.0,20.0,19.7,19.7,38.4,14.0,14.0,31.3,44.0,44.0,43.5,70.3,70.3,81.8,68.3,68.3,65.1,76.2,76.2,63.8,50.3,50.3,74.5,aihen_mu_oz_es_esp_1997_0,Aihen Muñoz,1098,-0.8382053820738488,-0.894082328907782,-1.0663628625783188,-0.2953089900802002,0.325239040606461,0.397816633408394,0.7102683878441116,-0.2582026764244131,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.2378, ""Attacking Fullback / Playmaker"": 0.3544, ""Ball-Playing Defender"": 0.4078}",-1.443,0.263
Aimar Oroz,es ESP,2001.0,2966,37,5,4,3.5,2.9,41,163,74,35,20,49,22.0,Osasuna,es La Liga,MF,Midfielder,0.106,0.088,1.244,4.946,2.245,1.062,0.607,1.487,60.0,60.0,60.0,54.1,54.1,47.5,71.2,71.2,62.3,80.9,80.9,66.2,73.3,73.3,75.0,21.7,21.7,11.2,39.2,39.2,34.5,87.6,87.6,86.9,aimar_oroz_es_esp_2001_0,Aimar Oroz,2966,-0.1836809211399858,-0.1323042957534336,0.4792839271624629,0.7752724489428741,0.4129831694567598,-0.7816222723288655,-0.4065867792229602,1.1582753379904958,0,Deep-Lying Playmaker,"{""Box-to-Box / Pressing Engine"": 0.4954, ""Deep-Lying Playmaker"": 0.5046}",1.053,0.26
Aimen Moueffek,fr FRA,2001.0,1039,22,0,1,1.1,1.1,10,43,20,20,5,11,23.0,Saint-Étienne,fr Ligue 1,MF,Midfielder,0.095,0.095,0.866,3.725,1.732,1.732,0.433,0.953,56.4,56.4,55.1,57.5,57.5,50.9,52.7,52.7,40.3,58.8,58.8,35.8,61.2,61.2,62.5,57.6,57.6,41.7,26.2,26.2,18.1,72.1,72.1,68.2,aimen_moueffek_fr_fra_2001_0,Aimen Moueffek,1039,-0.2636783552541246,-0.047662292069617,-0.1061414100339454,0.0613565903698682,0.0181345896304161,0.0915534921396027,-0.7657971287047911,0.3297986022867045,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5263, ""Deep-Lying Playmaker"": 0.4737}",0.234,-0.085
Ainsley Maitland-Niles,eng ENG,1997.0,1985,32,1,4,2.9,3.4,27,102,33,71,25,17,26.0,Lyon,fr Ligue 1,DF,Defender,0.131,0.154,1.224,4.625,1.496,3.219,1.134,0.771,65.0,65.0,95.9,77.7,77.7,91.4,70.2,70.2,87.7,76.6,76.6,81.4,53.0,53.0,63.6,97.0,97.0,97.5,75.8,75.8,63.0,63.1,63.1,83.0,ainsley_maitland_niles_eng_eng_1997_0,Ainsley Maitland-Niles,1985,-0.0018685708805793,0.6657488818368362,0.4483090415965153,0.5875844959519365,-0.1635111507965177,2.0294823902957404,0.6813664057018953,0.0474338721404687,0,Ball-Playing Defender,"{""Stopper / Defensive Destroyer"": 0.0101, ""Attacking Fullback / Playmaker"": 0.6284, ""Ball-Playing Defender"": 0.3615}",-0.097,1.828
Aitor Paredes,es ESP,2000.0,1812,23,3,0,2.3,0.1,2,46,4,15,22,0,24.0,Athletic Club,es La Liga,DF,Defender,0.114,0.005,0.099,2.285,0.199,0.745,1.093,0.0,62.1,62.1,93.9,5.4,5.4,11.5,3.9,3.9,9.4,22.3,22.3,17.1,3.8,3.8,7.5,11.1,11.1,2.4,73.1,73.1,59.4,1.9,1.9,4.3,aitor_paredes_es_esp_2000_0,Aitor Paredes,1812,-0.1255009690569757,-1.1359166251472577,-1.2940282714880331,-0.780608058561441,-1.161793037803862,-1.1947517011893198,0.5967248865711192,-1.148737594577926,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.4278, ""Attacking Fullback / Playmaker"": 0.3057, ""Ball-Playing Defender"": 0.2666}",-2.131,-1.634
Aitor Ruibal,es ESP,1996.0,1313,29,1,3,0.9,2.4,20,50,21,32,14,14,28.0,Betis,es La Liga,"DF,FW",Defender,0.062,0.165,1.371,3.427,1.439,2.193,0.96,0.96,42.4,42.4,73.5,80.6,80.6,93.2,77.0,77.0,91.0,52.0,52.0,53.5,50.4,50.4,61.5,76.9,76.9,75.2,64.5,64.5,45.1,72.4,72.4,89.8,aitor_ruibal_es_esp_1996_0,Aitor Ruibal,1313,-0.5036706575965411,0.7987577447685479,0.6759744505062297,-0.1128833161450832,-0.2073832152216669,0.6923505479902952,0.3221560562200645,0.3406587842154059,0,Ball-Playing Defender,"{""Stopper / Defensive Destroyer"": 0.01, ""Attacking Fullback / Playmaker"": 0.6195, ""Ball-Playing Defender"": 0.3705}",0.316,0.93
Akor Adams,ng NGA,2000.0,1209,19,3,1,4.7,1.0,12,11,11,4,1,8,24.0,"Sevilla, Montpellier","es La Liga, fr Ligue 1",FW,Forward,0.35,0.074,0.893,0.819,0.819,0.298,0.074,0.596,92.0,92.0,72.4,47.5,47.5,20.0,54.0,54.0,32.3,0.9,0.9,3.5,27.0,27.0,12.0,1.5,1.5,6.0,3.0,3.0,10.8,51.7,51.7,27.3,akor_adams_ng_nga_2000_0,Akor Adams,1209,1.5908076173918202,-0.3015883031210666,-0.0643253145199162,-1.6377748469873434,-0.6845881265127645,-1.7773032933048505,-1.5069265279230517,-0.2240706760770658,0,Clinical Finisher / Poacher,"{""Clinical Finisher / Poacher"": 0.5834, ""Dynamic Winger / Dribbler"": 0.4166}",0.687,-3.231
Alan Matturro,uy URU,2004.0,900,13,0,0,0.2,0.2,3,15,12,11,14,3,19.0,Genoa,it Serie A,DF,Defender,0.02,0.02,0.3,1.5,1.2,1.1,1.4,0.3,12.6,12.6,25.1,16.6,16.6,33.2,17.8,17.8,38.6,7.8,7.8,3.2,43.1,43.1,55.3,23.8,23.8,13.8,88.2,88.2,81.6,27.4,27.4,48.9,alan_matturro_uy_uru_2004_0,Alan Matturro,900,-0.8091154060323437,-0.9545409029676508,-0.9827306715502604,-1.2395957317635784,-0.3913380116709771,-0.7320988707619971,1.2305040664040046,-0.6833012262050099,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.3506, ""Attacking Fullback / Playmaker"": 0.3016, ""Ball-Playing Defender"": 0.3477}",-1.936,-0.827
Alassane Pléa,fr FRA,1993.0,1902,30,11,4,6.6,3.1,25,116,51,7,2,17,31.0,Gladbach,de Bundesliga,"MF,FW",Midfielder,0.312,0.147,1.183,5.489,2.413,0.331,0.095,0.804,89.5,89.5,95.2,75.6,75.6,72.4,68.9,68.9,59.9,86.7,86.7,74.6,77.5,77.5,80.9,2.2,2.2,0.3,3.7,3.7,1.2,65.6,65.6,57.9,alassane_pl_a_fr_fra_1993_0,Alassane Pléa,1902,1.3144528449975228,0.5811068781530196,0.384810526186323,1.092763285310722,0.5422903067098311,-1.7342961287862542,-1.463573554709727,0.0986318726614895,0,Deep-Lying Playmaker,"{""Box-to-Box / Pressing Engine"": 0.3601, ""Deep-Lying Playmaker"": 0.6399}",1.989,-1.084
Albert Grønbaek,dk DEN,2001.0,956,20,2,1,1.6,1.0,20,31,24,25,4,11,23.0,"Southampton, Rennes","eng Premier League, fr Ligue 1","MF,FW",Midfielder,0.151,0.094,1.883,2.918,2.259,2.354,0.377,1.036,69.0,69.0,75.0,57.0,57.0,50.4,91.0,91.0,87.4,38.8,38.8,17.2,73.6,73.6,75.8,82.5,82.5,73.1,21.6,21.6,13.3,75.8,75.8,72.7,albert_gr_nbaek_dk_den_2001_0,Albert Grønbaek,956,0.1435813093269456,-0.0597540068815908,1.4689315209944864,-0.4104944316353863,0.4237587642278489,0.9021733809446584,-0.8814050572736561,0.4585693308698781,0,Deep-Lying Playmaker,"{""Box-to-Box / Pressing Engine"": 0.4612, ""Deep-Lying Playmaker"": 0.5388}",1.157,0.329
Albert Guðmundsson,is ISL,1997.0,1273,24,6,1,2.9,1.8,15,37,35,9,6,15,27.0,Fiorentina,it Serie A,"FW,MF",Forward,0.205,0.127,1.06,2.616,2.474,0.636,0.424,1.06,77.5,77.5,29.7,68.7,68.7,47.0,63.1,63.1,42.6,30.4,30.4,62.7,78.7,78.7,57.2,7.9,7.9,27.5,25.8,25.8,72.6,77.1,77.1,55.3,albert_gu_mundsson_is_isl_1997_0,Albert Guðmundsson,1273,0.5362959858872633,0.339272581913544,0.1943149799557457,-0.5870731288418136,0.5892411124981491,-1.3368056688416527,-0.7843769743676444,0.4958042403397115,0,Clinical Finisher / Poacher,"{""Clinical Finisher / Poacher"": 0.5256, ""Dynamic Winger / Dribbler"": 0.4744}",1.327,-1.244
Albert Sambi Lokonga,be BEL,1999.0,1471,22,0,2,0.9,1.0,19,93,24,22,9,4,24.0,Sevilla,es La Liga,MF,Midfielder,0.055,0.061,1.162,5.69,1.468,1.346,0.551,0.245,38.1,38.1,30.5,40.1,40.1,29.9,68.1,68.1,58.9,87.7,87.7,76.6,51.9,51.9,52.7,36.7,36.7,20.9,35.0,35.0,29.3,22.4,22.4,12.4,albert_sambi_lokonga_be_bel_1999_0,Albert Sambi Lokonga,1471,-0.5545781156691748,-0.4587805956767257,0.3522868963420779,1.2102875175573844,-0.1850623403386963,-0.4115000079870072,-0.5221947077918252,-0.7686312270733778,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5286, ""Deep-Lying Playmaker"": 0.4714}",-0.298,0.329
Alberto Dossena,it ITA,1998.0,1825,23,0,2,0.8,0.7,5,36,4,33,22,4,25.0,Como,it Serie A,DF,Defender,0.039,0.035,0.247,1.775,0.197,1.627,1.085,0.197,26.8,26.8,48.2,26.3,26.3,49.1,14.2,14.2,31.6,12.0,12.0,6.0,3.7,3.7,7.4,52.9,52.9,47.0,72.6,72.6,58.6,18.0,18.0,34.4,alberto_dossena_it_ita_1998_0,Alberto Dossena,1825,-0.6709380198351949,-0.7731651807880441,-1.0648141183000217,-1.0788038717246131,-1.1633324084854462,-0.0452874858741124,0.5802094682041384,-0.8431010460130444,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.3706, ""Attacking Fullback / Playmaker"": 0.2846, ""Ball-Playing Defender"": 0.3448}",-2.127,-0.827
Alberto Grassi,it ITA,1995.0,2203,28,1,0,1.0,0.8,7,74,18,39,33,5,29.0,Empoli,it Serie A,MF,Midfielder,0.041,0.033,0.286,3.023,0.735,1.593,1.348,0.204,28.4,28.4,21.4,25.0,25.0,11.8,16.5,16.5,3.6,41.3,41.3,19.9,23.6,23.6,17.1,50.6,50.6,33.7,85.9,85.9,84.6,18.6,18.6,8.8,alberto_grassi_it_ita_1995_0,Alberto Grassi,2203,-0.6563930318144423,-0.7973486104119917,-1.0044130914464238,-0.349101175984145,-0.7492416951393003,-0.089597897802363,1.1231538470186302,-0.8322408640843432,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5796, ""Deep-Lying Playmaker"": 0.4204}",-2.06,-0.173
Alberto Moleiro,es ESP,2003.0,2714,35,6,1,5.6,3.3,41,116,97,27,18,64,20.0,Las Palmas,es La Liga,"FW,MF",Forward,0.186,0.109,1.36,3.847,3.217,0.895,0.597,2.122,74.8,74.8,25.2,63.5,63.5,39.4,76.4,76.4,62.5,61.1,61.1,86.3,88.5,88.5,72.3,15.6,15.6,42.8,38.5,38.5,88.5,96.2,96.2,89.4,alberto_moleiro_es_esp_2003_0,Alberto Moleiro,2714,0.3981185996901146,0.1216217152980159,0.6589382634449588,0.1326897064598819,1.1611173207066738,-0.9992645897411554,-0.4272310521816861,2.1434489843798348,1,Dynamic Winger / Dribbler,"{""Clinical Finisher / Poacher"": 0.4421, ""Dynamic Winger / Dribbler"": 0.5579}",2.157,-0.086
Alberto Moreno,es ESP,1992.0,1727,24,0,0,0.4,1.2,19,81,23,25,14,3,32.0,Como,it Serie A,DF,Defender,0.021,0.063,0.99,4.221,1.199,1.303,0.73,0.156,13.5,13.5,26.7,41.2,41.2,65.4,59.5,59.5,80.5,69.2,69.2,74.1,43.0,43.0,55.2,33.9,33.9,24.7,47.9,47.9,22.0,14.5,14.5,29.1,alberto_moreno_es_esp_1992_0,Alberto Moreno,1727,-0.8018429120219674,-0.4345971660527781,0.0859028804749292,0.3513666361128748,-0.3921076970117692,-0.4675396466021479,-0.1526622218306314,-0.9067106830240096,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.2157, ""Attacking Fullback / Playmaker"": 0.3967, ""Ball-Playing Defender"": 0.3876}",-0.794,-0.041
Aleix García,es ESP,1997.0,1455,28,3,4,1.0,4.9,32,120,27,13,11,4,27.0,Leverkusen,de Bundesliga,MF,Midfielder,0.062,0.303,1.979,7.423,1.67,0.804,0.68,0.247,42.4,42.4,35.2,97.7,97.7,98.3,92.7,92.7,89.7,97.2,97.2,94.0,58.7,58.7,60.9,12.4,12.4,4.5,44.3,44.3,39.9,22.6,22.6,12.6,aleix_garc_a_es_esp_1997_0,Aleix García,1455,-0.5036706575965411,2.46741438882093,1.6176109717110347,2.2235685846393003,-0.0295859014986936,-1.1178601040197085,-0.2558835866242608,-0.7655283179508917,0,Deep-Lying Playmaker,"{""Box-to-Box / Pressing Engine"": 0.3339, ""Deep-Lying Playmaker"": 0.6661}",1.773,1.426
Alejandro Balde,es ESP,2003.0,2284,32,0,4,0.5,3.4,26,93,107,18,5,46,20.0,Barcelona,es La Liga,DF,Defender,0.02,0.134,1.025,3.665,4.216,0.709,0.197,1.813,12.6,12.6,25.1,70.8,70.8,86.7,61.6,61.6,82.5,57.5,57.5,59.6,94.6,94.6,98.8,9.8,9.8,1.6,9.5,9.5,0.5,93.5,93.5,98.8,alejandro_balde_es_esp_2003_0,Alejandro Balde,2284,-0.8091154060323437,0.4239145855973606,0.1401089302153373,0.0262747299977303,1.9300329761579744,-1.2416686079368795,-1.2530019705307227,1.6640495249557312,0,Ball-Playing Defender,"{""Stopper / Defensive Destroyer"": 0.0102, ""Attacking Fullback / Playmaker"": 0.6402, ""Ball-Playing Defender"": 0.3496}",2.128,-0.1
Alejandro Francés,es ESP,2002.0,1173,18,0,0,0.2,0.3,4,63,18,36,17,7,21.0,Girona,es La Liga,DF,Defender,0.015,0.023,0.307,4.834,1.381,2.762,1.304,0.537,9.1,9.1,18.2,18.4,18.4,36.0,18.2,18.2,39.5,79.4,79.4,83.2,49.0,49.0,60.2,91.6,91.6,93.2,84.0,84.0,76.2,47.3,47.3,71.6,alejandro_franc_s_es_esp_2002_0,Alejandro Francés,1173,-0.845477876084225,-0.9182657585317296,-0.9718894616021788,0.70978630958155,-0.2520249649876083,1.433898324083666,1.032319046000236,-0.3156064951904059,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.3295, ""Attacking Fullback / Playmaker"": 0.3101, ""Ball-Playing Defender"": 0.3604}",-1.914,1.379
Alejandro Garnacho,ar ARG,2004.0,2199,36,6,2,7.3,4.5,37,56,141,30,13,26,20.0,Manchester Utd,eng Premier League,"MF,FW",Midfielder,0.299,0.184,1.514,2.292,5.771,1.228,0.532,1.064,88.1,88.1,94.4,85.2,85.2,82.3,82.1,82.1,75.5,22.4,22.4,6.6,98.9,98.9,99.7,30.0,30.0,15.8,33.4,33.4,27.2,77.4,77.4,74.8,alejandro_garnacho_ar_arg_2004_0,Alejandro Garnacho,2199,1.2199104228626314,1.0285003261960497,0.8974448823027545,-0.7765151748513585,3.126893681089679,-0.5652832023262301,-0.5614188264134045,0.5020100585846837,0,Deep-Lying Playmaker,"{""Box-to-Box / Pressing Engine"": 0.1368, ""Deep-Lying Playmaker"": 0.8632}",3.037,-0.41
Alejandro Jiménez,es ESP,2005.0,1266,22,0,1,0.8,1.3,12,37,55,24,15,26,19.0,Milan,it Serie A,"DF,FW",Defender,0.057,0.092,0.853,2.63,3.91,1.706,1.066,1.848,39.3,39.3,68.8,56.1,56.1,77.3,52.2,52.2,76.6,30.9,30.9,27.1,93.1,93.1,98.1,56.3,56.3,50.5,71.3,71.3,56.4,94.0,94.0,99.3,alejandro_jim_nez_es_esp_2005_0,Alejandro Jiménez,1266,-0.5400331276484224,-0.0839374365055384,-0.1262750856518113,-0.5788873614216483,1.694509261875594,0.0576690594885875,0.5409853495825594,1.7183504345992384,0,Ball-Playing Defender,"{""Stopper / Defensive Destroyer"": 0.0097, ""Attacking Fullback / Playmaker"": 0.6013, ""Ball-Playing Defender"": 0.389}",0.916,0.629
Alejo Véliz,ar ARG,2003.0,1127,27,1,0,2.3,0.6,3,8,2,1,4,1,20.0,Espanyol,es La Liga,FW,Forward,0.184,0.048,0.24,0.639,0.16,0.08,0.319,0.08,74.4,74.4,24.4,33.0,33.0,8.4,13.2,13.2,0.9,0.3,0.3,1.3,2.8,2.8,0.9,0.3,0.3,1.1,17.9,17.9,56.2,6.4,6.4,0.7,alejo_v_liz_ar_arg_2003_0,Alejo Véliz,1127,0.383573611669362,-0.6159728882323849,-1.0756553282481032,-1.7430204281037571,-1.1918107660947537,-2.061411228609516,-1.0011418404342665,-1.0246212296784818,0,Clinical Finisher / Poacher,"{""Clinical Finisher / Poacher"": 0.5511, ""Dynamic Winger / Dribbler"": 0.4489}",-0.959,-3.256
Aleksandar Pavlovic,de GER,2004.0,1451,21,1,0,0.6,0.2,7,128,15,38,5,5,20.0,Bayern Munich,de Bundesliga,MF,Midfielder,0.037,0.012,0.434,7.939,0.93,2.357,0.31,0.31,25.3,25.3,18.6,10.5,10.5,2.7,26.2,26.2,10.1,97.9,97.9,95.4,32.0,32.0,25.5,82.6,82.6,73.3,17.2,17.2,9.0,28.3,28.3,16.3,aleksandar_pavlovic_de_ger_2004_0,Aleksandar Pavlovic,1451,-0.6854830078559474,-1.0512746214634412,-0.7751989382584121,2.5252725838396857,-0.5991530536848422,0.906083123173622,-1.01972168609712,-0.6677866805925793,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5394, ""Deep-Lying Playmaker"": 0.4606}",-1.232,1.167
Aleksandar Sedlar,rs SRB,1991.0,594,9,0,0,0.0,0.0,0,12,2,18,10,0,32.0,Alavés,es La Liga,DF,Defender,0.0,0.0,0.0,1.818,0.303,2.727,1.515,0.0,1.2,1.2,2.6,2.1,2.1,4.3,0.8,0.8,1.9,12.8,12.8,6.7,6.5,6.5,13.1,91.2,91.2,92.8,91.8,91.8,86.9,1.9,1.9,4.3,aleksandar_sedlar_rs_srb_1991_0,Aleksandar Sedlar,594,-0.9545652862398688,-1.1963751992071263,-1.4473539550394734,-1.0536618717912476,-1.0817457623614843,1.3882846647457607,1.4679132054293529,-1.148737594577926,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.3742, ""Attacking Fullback / Playmaker"": 0.2933, ""Ball-Playing Defender"": 0.3325}",-3.218,0.185
